,cluster ID,size,mirai_ratio,Port17140,Port17132,Port17128,Port17130,Port17138,Port17136,Port17134,Port17142,Port80,Port8080,Port23,Port2323,Port81,Port5555,Port1023,Port52869,Port8443,Port49152,Port7574,Port37215,Port54594,Port34218,Port34226,Port34224,Port34228,Port34216,Port34220,Port33964,Port33960,Port33962,Port33970,Port33972,Port33968,Port50401,Port34222,Port34230,Port33966,Port33974,Port445,Port0,Port22,Port8291,Port8728,Port1433,Port8000,Port8081,Port5353,Port2004,Port11211,Port6881,Port8082,Port443,Port4000,Port5060,Port8083,Port8088,Port6379,Port30301,Port7001,Port9527,Port7002,Port9200,Port1027,Port3389,Port1900,Port21,Port5900,Port6380,Port88,Port389,Port8181,Port35,Port5000,Port5001,Port8008,Port4444,Port49153,Port137,Port7547,Port56880,Port5984,Port2222,Port8001,Port2480,Port8888,Port139,Port53,Port3544,Port873,Port50070,Port161,Port631,Port9000,Port4786,Port111,Port27017,Port1883,Port8090,Port554,Port3306,Port60001,Port82,Port83,Port3443,Port85,Port12866,Port3000,Port587,Port5901,Port143,Port50075,Port444,Port995,Port1521,Port465,Port993,Port110,Port10001,Port7777,Port548
0,0.0,4005.0,0.0,1.0,1.0,1.0,0.3196004993757803,0.0,0.0,0.0,0.15205992509363295,0.0,0.0,0.00024968789013732833,0.0,0.0,0.0004993757802746567,0.0,0.0,0.0,0.0,0.0,0.0,0.0017478152309612983,0.02072409488139825,0.016729088639200997,0.017228464419475654,0.02372034956304619,0.009238451935081148,0.021972534332084893,0.017228464419475654,0.02072409488139825,0.021722846441947566,0.009737827715355805,0.018976279650436953,0.02122347066167291,0.00024968789013732833,0.007740324594257178,0.009488139825218476,0.009488139825218476,0.011985018726591759,0.0024968789013732834,0.0029962546816479398,0.0,0.0,0.0,0.0017478152309612983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007490636704119849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004993757802746567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024968789013732833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,12591.0,0.0,0.0,0.0,0.0,0.1522516082916369,1.0,0.7416408545786672,0.07282979906282265,0.0,0.0007942180922881424,0.0002382654276864427,0.0,0.00015884361845762846,0.0,0.00206496703994917,0.0,7.942180922881423e-05,0.0,0.0,7.942180922881423e-05,7.942180922881423e-05,0.0018267016122627273,0.022794059248669684,0.02422365181478834,0.023985386387101897,0.02501786990707648,0.02247637201175443,0.02215868477483917,0.008180446350567866,0.0,0.021046779445635773,0.0,0.023429433722500198,0.022794059248669684,7.942180922881423e-05,0.011198475101262807,0.0028591851322373124,0.010960209673576363,0.01088078786434755,0.0018267016122627273,0.002144388849177984,0.00015884361845762846,7.942180922881423e-05,0.0,0.003971090461440711,7.942180922881423e-05,7.942180922881423e-05,0.0003176872369152569,7.942180922881423e-05,0.0,0.0003971090461440712,0.0,7.942180922881423e-05,7.942180922881423e-05,7.942180922881423e-05,0.0,7.942180922881423e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012707489476610277,0.0,0.0005559526646016996,0.0003971090461440712,0.0,7.942180922881423e-05,0.0,0.0,0.0,0.0,7.942180922881423e-05,0.0,0.0,7.942180922881423e-05,0.001032483519974585,0.0,0.0,7.942180922881423e-05,0.00015884361845762846,7.942180922881423e-05,0.0,0.0,0.0,0.0,0.0007942180922881424,0.0,0.0,7.942180922881423e-05,0.0,0.0,0.0,7.942180922881423e-05,0.0,0.0,0.0,7.942180922881423e-05,7.942180922881423e-05,0.00015884361845762846,0.0,0.0,0.0,0.0,0.001350170756889842,0.0,0.0,7.942180922881423e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.942180922881423e-05,0.0,0.0,0.0,0.00015884361845762846
2,2.0,3656.0,0.0,1.0,0.8222586819797648,1.0,1.0,0.8129614438063987,0.0,0.2827454197429587,1.0,0.0019141372709871479,0.0019141372709871479,0.0010937927262783702,0.00027344818156959256,0.0,0.00027344818156959256,0.00027344818156959256,0.0,0.0,0.0,0.0,0.0,0.0008203445447087776,0.004648619086683074,0.04074377905386929,0.0,0.033634126333059886,0.029532403609515995,0.028985507246376812,0.03281378178835111,0.028438610883237625,0.02980585179108559,0.028985507246376812,0.02461033634126333,0.0,0.0,0.02378999179655455,0.02761826633852885,0.012305168170631665,0.02652447361225048,0.0027344818156959257,0.004101722723543888,0.0,0.0,0.0,0.0013672409078479629,0.0,0.0,0.0,0.0,0.0,0.00027344818156959256,0.0,0.00027344818156959256,0.0,0.0,0.0,0.00027344818156959256,0.0,0.0,0.0,0.00027344818156959256,0.00027344818156959256,0.0,0.0,0.0,0.0,0.0005468963631391851,0.00027344818156959256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027344818156959256,0.0,0.0,0.0,0.0,0.0,0.0,0.00027344818156959256,0.0008203445447087776,0.0005468963631391851,0.0008203445447087776,0.0,0.0,0.0,0.0,0.0,0.0,0.00027344818156959256,0.0,0.0,0.0,0.00027344818156959256,0.00027344818156959256,0.0,0.0,0.00027344818156959256,0.0,0.0,0.00027344818156959256,0.0,0.00027344818156959256,0.0,0.00027344818156959256,0.0,0.0,0.00027344818156959256,0.0,0.0,0.00027344818156959256,0.00027344818156959256,0.0,0.0,0.0
3,3.0,3534.0,0.0,0.9689833429063757,0.9661114302125215,0.9635267087880529,0.9893739230327399,0.9526134405514073,0.9612291786329695,0.960080413555428,1.0,0.0,0.0,0.0002871912693854107,0.0,0.0,0.0005743825387708214,0.0,0.0,0.0,0.0,0.0,0.0,0.0002871912693854107,0.0,0.06777713957495693,0.12406662837449742,1.0,0.09333716255025848,0.0,0.0,0.0,0.11401493394600805,0.09735784032165422,0.08673176335439403,0.10568638713383113,0.0,0.05255600229753016,0.0723721998851235,0.06346927053417577,0.06547960941987363,0.0005743825387708214,0.007466973004020678,0.0,0.0,0.0,0.0005743825387708214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002871912693854107,0.0,0.0,0.0,0.0,0.0014359563469270534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005743825387708214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4.0,1372.0,0.0,0.0014577259475218659,0.0014577259475218659,0.0007288629737609329,0.0007288629737609329,0.0014577259475218659,0.0014577259475218659,0.0014577259475218659,0.0007288629737609329,0.9948979591836734,1.0,0.7303206997084548,0.9380466472303207,0.9147230320699709,0.9256559766763848,0.8622448979591837,0.9263848396501457,0.9103498542274052,0.9176384839650146,0.9139941690962099,0.9176384839650146,0.0007288629737609329,0.0007288629737609329,0.0,0.0007288629737609329,0.0,0.0,0.0,0.0007288629737609329,0.0,0.0,0.0007288629737609329,0.0,0.0,0.0,0.0,0.0007288629737609329,0.0,0.0,0.0007288629737609329,0.9460641399416909,0.0,0.0,0.0,0.0,0.9810495626822158,0.9832361516034985,0.9854227405247813,0.0,0.9642857142857143,0.9795918367346939,0.9861516034985423,0.0,0.978134110787172,0.9744897959183674,0.9810495626822158,0.0,0.0,0.9788629737609329,0.0,0.0,0.0,0.0,0.8600583090379008,0.0,0.7164723032069971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5.0,9487.0,0.0,0.0032676293875830084,0.00021081479919890376,0.0004216295983978075,0.0003162221987983556,0.00021081479919890376,0.00021081479919890376,0.00021081479919890376,0.0004216295983978075,0.9989459260040054,0.9966269632128175,0.0,0.9970485928112153,1.0,0.9585748919574154,1.0,1.0,0.9465584484030779,0.9531991145778433,0.9483503741962686,0.9458205966058817,0.005797406977969853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010540739959945188,0.0,0.0,0.0,0.0,0.0,0.0039000737851797194,0.000843259196795615,0.0003162221987983556,0.0003162221987983556,0.0003162221987983556,0.0,0.0004216295983978075,0.0005270369979972594,0.0003162221987983556,0.0,0.0004216295983978075,0.0004216295983978075,0.0004216295983978075,0.0,0.00010540739959945188,0.0,0.0003162221987983556,0.0,0.0,0.0004216295983978075,0.0,0.0007378517971961631,0.0,0.0,0.0009486665963950669,0.0,0.0005270369979972594,0.00021081479919890376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6.0,23287.0,0.0,0.0017176965689011036,0.0020612358826813245,0.0019753510542362693,0.0017176965689011036,0.002233005539571435,0.0019753510542362693,0.0015459269120109934,0.0008159058702280242,0.00038648172800274835,0.00017176965689011037,0.00038648172800274835,0.0,8.588482844505518e-05,0.00012882724266758278,0.0,0.00012882724266758278,0.0,0.00017176965689011037,0.0,0.0,0.9993558637866621,0.00012882724266758278,8.588482844505518e-05,8.588482844505518e-05,8.588482844505518e-05,4.294241422252759e-05,0.00021471207111263795,0.00012882724266758278,0.0,0.0,0.00017176965689011037,0.0,4.294241422252759e-05,1.0,4.294241422252759e-05,8.588482844505518e-05,0.00012882724266758278,4.294241422252759e-05,0.004680723150255507,0.0,0.0,0.0,0.0,4.294241422252759e-05,0.0,0.0,0.00021471207111263795,0.0,0.0,0.00012882724266758278,0.0,0.00012882724266758278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012882724266758278,0.00012882724266758278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.294241422252759e-05,0.00021471207111263795,0.0,0.0007729634560054967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017176965689011037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.294241422252759e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.588482844505518e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7.0,1938.0,0.0,0.9779938587512794,0.9718526100307062,0.9790174002047083,0.9902763561924258,0.9590583418628454,0.9718526100307062,0.9600818833162743,0.9089048106448311,0.0,0.0,0.0,0.0,0.0,0.0010235414534288639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010747185261003071,0.08393039918116683,0.18833162743091095,0.04094165813715456,0.04196519959058342,0.06397134083930399,0.06038894575230297,0.17195496417604914,0.016376663254861822,0.022006141248720575,0.15967246673490276,0.16274309109518936,0.0,0.040429887410440124,0.08751279426816787,1.0,0.086489252814739,0.0030706243602865915,0.005629477993858751,0.0,0.0,0.0,0.0010235414534288639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010235414534288639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8.0,10058.0,0.0,0.0,1.0,0.0,0.6727977729170809,0.0,0.0,0.0,0.0,0.00019884668920262477,0.00029827003380393714,0.00019884668920262477,9.942334460131238e-05,0.0,0.0018890435474249352,0.0,9.942334460131238e-05,0.0,0.0,0.0,9.942334460131238e-05,0.0013919268244183733,0.024557566116524158,0.024955259494929407,0.022867369258301847,0.023563332670511035,0.024855836150328096,0.02783853648836747,0.007257904155895804,0.022867369258301847,0.02505468283953072,0.0048717438854643065,0.022270829190693973,0.025651222907138595,0.00019884668920262477,0.015708888447007355,0.002286736925830185,0.012825611453569297,0.013422151521177171,0.0011930801352157485,0.0018890435474249352,0.0,0.0,9.942334460131238e-05,0.005170013919268244,0.0,0.0,0.00019884668920262477,0.00019884668920262477,0.0,9.942334460131238e-05,0.0,0.0,0.0,9.942334460131238e-05,0.0,0.0,0.0,0.00019884668920262477,0.0,9.942334460131238e-05,0.0,9.942334460131238e-05,0.0,0.001292503479817061,0.0,0.0005965400676078743,0.00019884668920262477,0.0,9.942334460131238e-05,9.942334460131238e-05,0.0,9.942334460131238e-05,0.0,0.0,0.0,0.0,0.0,0.0007953867568104991,0.0,9.942334460131238e-05,9.942334460131238e-05,0.0,0.0,9.942334460131238e-05,0.0,0.0,0.0,0.0009942334460131238,9.942334460131238e-05,9.942334460131238e-05,0.0,9.942334460131238e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.942334460131238e-05,9.942334460131238e-05,0.0,0.0,0.0,0.00019884668920262477,9.942334460131238e-05,0.0006959634122091867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.942334460131238e-05,0.0,0.0,9.942334460131238e-05,0.0
9,9.0,8709.0,0.0,0.23837409576300378,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.00011482374555057986,0.0009185899644046389,0.0012630612010563784,0.0,0.0,0.00045929498220231943,0.0,0.0,0.0,0.0,0.0,0.0,0.0033298886209668158,0.009760018371799288,0.009989665862900447,0.010334137099552188,0.010563784590653347,0.009760018371799288,0.009071075898495809,0.00826730967964175,0.010448960845102767,0.012171317028361465,0.011597198300608565,0.011482374555057986,0.00826730967964175,0.00022964749110115972,0.004248478585371454,0.004822597313124354,0.005396716040877253,0.005626363531978413,0.0020668274199104374,0.004133654839820875,0.00011482374555057986,0.0,0.0,0.0011482374555057985,0.0,0.0,0.00011482374555057986,0.0,0.0,0.0,0.0,0.00011482374555057986,0.0,0.0,0.0,0.00011482374555057986,0.00011482374555057986,0.0,0.0,0.00011482374555057986,0.00011482374555057986,0.0,0.0,0.00045929498220231943,0.0,0.0,0.00011482374555057986,0.0,0.0,0.0,0.0,0.0,0.0,0.00011482374555057986,0.0,0.0,0.00011482374555057986,0.0,0.0,0.00011482374555057986,0.00011482374555057986,0.0,0.0,0.0,0.0,0.0,0.0,0.00011482374555057986,0.0,0.0,0.00011482374555057986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011482374555057986,0.00011482374555057986,0.0,0.0,0.0,0.0,0.00022964749110115972,0.00011482374555057986,0.0,0.00011482374555057986,0.0,0.00011482374555057986,0.0,0.0,0.00011482374555057986,0.0,0.0,0.0,0.00011482374555057986,0.0,0.0
